Date,Daily change in cumulative total,Positive rate,Country,Units,Source URL,Source label,Notes
2020-12-09,8800,0.101,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-10,12787,0.105,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-11,15399,0.105,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-12,16347,0.11,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-13,15623,0.114,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-14,8786,0.117,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-15,11051,0.124,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-16,16892,0.125,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-17,17108,0.123,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-18,27509,0.113,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-19,15631,0.114,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-20,13454,0.114,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-21,8381,0.112,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-22,14594,0.11,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-23,18365,0.111,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-24,16942,0.108,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-25,13759,0.117,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-26,6164,0.114,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-27,10486,0.114,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-28,9978,0.116,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-29,12452,0.117,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-30,16877,0.119,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2020-12-31,19629,0.125,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-01,15217,0.128,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-02,5636,0.131,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-03,12225,0.128,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-04,12206,0.129,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-05,13871,0.12,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-06,19951,0.12,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-07,15261,0.122,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-08,14535,0.131,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-09,19698,0.132,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-10,16766,0.14,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-11,13159,0.144,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-12,16145,0.158,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-13,45117,0.137,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-14,25341,0.146,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-15,48029,0.144,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-16,28613,0.146,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-17,31734,0.143,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-18,25792,0.142,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-19,26196,0.143,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-20,30855,0.162,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-21,30254,0.155,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-22,38916,0.151,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-23,32672,0.154,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-24,32738,0.157,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-25,19919,0.161,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-26,28862,0.159,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-27,34276,0.162,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-28,36602,0.164,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-29,37293,0.17,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-30,49789,0.163,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-01-31,33493,0.163,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-01,20566,0.166,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-02,40779,0.168,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-03,45545,0.168,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-04,50557,0.163,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-05,42662,0.166,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-06,47433,0.169,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-07,26847,0.177,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-08,28070,0.172,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-09,31113,0.173,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-10,40541,0.169,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-11,60006,0.171,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-12,57760,0.163,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-13,53872,0.157,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-14,48322,0.152,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-15,22988,0.15,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-16,42411,0.147,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-17,57134,0.142,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-18,58877,0.145,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-19,53615,0.145,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-20,51406,0.145,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-21,45109,0.145,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-22,22460,0.146,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-23,50331,0.144,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-24,49196,0.147,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-25,53944,0.144,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-26,53878,0.144,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-27,52863,0.146,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-02-28,42740,0.143,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-01,19815,0.143,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-02,43982,0.142,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-03,53423,0.138,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-04,55257,0.128,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-05,55656,0.13,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-06,55466,0.126,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-07,48986,0.124,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-08,23151,0.124,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-09,45817,0.124,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-10,59941,0.123,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-11,59737,0.128,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-12,66808,0.123,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-13,61663,0.117,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-14,50224,0.112,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-15,44826,0.114,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-16,65982,0.115,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-17,70750,0.115,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-18,63640,0.115,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-19,62451,0.117,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-20,67567,0.124,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-21,51956,0.126,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-22,37102,0.128,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-23,61247,0.131,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-24,71448,0.137,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-25,68437,0.136,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-26,63987,0.144,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-27,75456,0.14,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-28,71077,0.142,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-29,29563,0.137,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-30,53431,0.136,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-03-31,71402,0.13,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-01,79552,0.138,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-02,50857,0.13,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-03,37874,0.135,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-04,54897,0.139,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-05,41313,0.147,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-06,61591,0.147,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-07,68012,0.15,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-08,81701,0.142,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-09,85678,0.14,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-10,69310,0.142,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-11,56100,0.141,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-12,24638,0.141,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-13,59532,0.137,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-14,72841,0.133,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-15,67551,0.145,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-16,69165,0.144,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-17,78756,0.135,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-18,61126,0.132,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-19,26034,0.125,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-20,62944,0.135,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-21,58043,0.139,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-22,68385,0.126,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-23,72517,0.132,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-24,74934,0.133,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-25,63721,0.133,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-26,37172,0.138,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-27,65567,0.127,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-28,72844,0.124,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-29,58783,0.129,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-04-30,73145,0.121,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-01,56394,0.119,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-02,43810,0.121,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-03,23374,0.117,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-04,55303,0.114,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-05,62947,0.11,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-06,72240,0.105,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-07,72090,0.104,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-08,68359,0.101,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-09,58135,0.095,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-10,23076,0.095,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-11,55826,0.096,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-12,71498,0.098,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-13,68939,0.097,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-14,70855,0.095,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-15,62056,0.096,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-16,57388,0.095,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-17,27108,0.097,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-18,54104,0.096,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-19,67628,0.093,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-20,65954,0.091,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-21,64189,0.092,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-22,61518,0.091,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-23,50555,0.093,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-24,23624,0.087,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-25,47799,0.09,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-26,60462,0.09,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-27,61004,0.086,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-28,57466,0.088,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-29,56845,0.086,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-05-30,49421,0.085,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-02,57454,0.084,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-03,55835,0.077,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-04,50994,0.086,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-05,56104,0.085,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-06,41222,0.083,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-07,15215,0.085,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-08,41423,0.084,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-09,44186,0.085,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-10,50958,0.089,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-11,45874,0.074,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-12,47173,0.072,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-13,36305,0.071,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-14,16516,0.068,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-15,38953,0.07,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-16,54499,0.083,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-17,56375,0.083,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-18,52614,0.083,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-19,56801,0.082,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-20,43148,0.082,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-21,17563,0.082,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-22,45367,0.08,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-23,50557,0.066,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-24,52305,0.064,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-25,53288,0.063,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-26,50226,0.062,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-27,41342,0.06,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-28,17889,0.061,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-29,44949,0.059,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-06-30,29567,0.062,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-01,47583,0.061,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-02,52339,0.06,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-03,54998,0.059,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-04,42458,0.059,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-05,19033,0.059,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-06,44248,0.059,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-07,49138,0.055,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-08,54363,0.053,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-09,56235,0.051,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-10,45621,0.05,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-11,47003,0.05,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-12,22938,0.047,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-13,48175,0.045,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-14,54934,0.043,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-15,53502,0.042,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-16,48669,0.043,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-17,49911,0.041,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-18,44200,0.04,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-19,20557,0.04,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-20,40760,0.04,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-21,49503,0.039,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-22,46717,0.038,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-23,51670,0.036,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-24,51708,0.035,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-25,43079,0.035,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-26,21672,0.035,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-27,43108,0.034,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-28,51881,0.032,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-29,24750,0.032,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-30,19166,0.032,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-07-31,38825,0.035,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-08-01,36925,0.037,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-08-02,20957,0.04,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-08-03,44686,0.043,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-08-04,51730,0.047,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-08-05,46142,0.048,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-08-06,47046,0.046,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-08-07,44953,0.044,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-08-08,35992,0.042,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-08-09,17283,0.04,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-08-10,37557,0.037,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
2021-08-11,49643,0.034,Peru,tests performed,https://github.com/jmcastagnetto/covid-19-peru-data,National Institute of Health,
